https://zb.oschina.net/project/detail.html?id=???,20天,娱乐生态架构,18,50000-100000,2019-02-27 09:20:07
https://zb.oschina.net/project/detail.html?id=???,180天,足球录像视频分析,6,100000-100000,2019-02-26 09:40:04
https://zb.oschina.net/project/detail.html?id=???,3天,PHP语言开发，双方押分项目,7,5000-10000,2019-02-22 11:12:49
https://zb.oschina.net/project/detail.html?id=???,30天,软件制作  可以复刻  看下软件能做的话 请联系,7,50000-100000,2019-02-18 17:22:45
https://zb.oschina.net/project/detail.html?id=???,60天,图像/视频在线/离线识别,8,10000-50000,2019-02-18 15:34:54
https://zb.oschina.net/project/detail.html?id=???,30天,软件复刻 ,31,50000-100000,2019-02-17 00:19:43
https://zb.oschina.net/project/detail.html?id=???,1月,环境大数据平台,21,5000-10000,2019-02-13 11:50:43
https://zb.oschina.net/project/detail.html?id=???,10天, 收录题库,8,1000-3000,2019-02-11 09:48:56
https://zb.oschina.net/project/detail.html?id=???,1月,简易自动导单查询的系统,52,10000-50000,2019-02-06 20:18:15
https://zb.oschina.net/project/detail.html?id=???,3天,分享功能：分享到第三方平台（微博、微信、QQ）,13,100000-100000,2019-02-04 19:10:12
https://zb.oschina.net/project/detail.html?id=???,7天,寻hook大神 研究某社交软件 找到基指直接调用 ,5,5000-10000,2019-02-04 19:10:05
https://zb.oschina.net/project/detail.html?id=???,2月,Telegram类大型会员管理&聊天系统,4,10000-50000,2019-02-04 08:20:21
https://zb.oschina.net/project/detail.html?id=???,3天,苹果imessag相关操作,2,1000-3000,2019-01-24 11:55:15
https://zb.oschina.net/project/detail.html?id=???,20天,校园O2O，系统开发，有目标有源码，做适当修改。,29,10000-50000,2019-01-23 18:28:59
https://zb.oschina.net/project/detail.html?id=???,7天,拜年微信小程序急求程序员,19,1500-1500,2019-01-22 14:02:00
https://zb.oschina.net/project/detail.html?id=???,15天,寻3年以上c++技术 精通Post c++ 有过网盾的能力。 做营销软件北京附近最好。,4,5000-10000,2019-01-22 11:12:12
https://zb.oschina.net/project/detail.html?id=???,5周,数据抓取,20,3000-5000,2019-01-17 17:36:46
https://zb.oschina.net/project/detail.html?id=???,15天,仿WIN7桌面管理工具，简单资源管理器+其它定制功能！附说明,3,1000-3000,2019-01-14 17:24:24
https://zb.oschina.net/project/detail.html?id=???,30天,微信小游戏,20,30000-30000,2019-01-14 09:42:43
https://zb.oschina.net/project/detail.html?id=???,10天,棋牌游戏,12,100000-100000,2019-01-10 11:45:53
https://zb.oschina.net/project/detail.html?id=???,10天,微信拜年小程序开发,32,1200-1200,2019-01-09 13:59:29
https://zb.oschina.net/project/detail.html?id=???,30天,obs开源程序的二次开发,10,10000-50000,2019-01-05 10:36:54
https://zb.oschina.net/project/detail.html?id=???,60天,盾构机的观察跟踪记录,14,100000-100000,2019-01-04 17:21:19
https://zb.oschina.net/project/detail.html?id=???,10周,活动管理系统,70,50000-100000,2019-01-03 17:03:29
https://zb.oschina.net/project/detail.html?id=???,20天,拼音 输入法 PC 安卓,1,5000-10000,2019-01-02 21:14:42
https://zb.oschina.net/project/detail.html?id=???,20天,检测微信号是否存在API应用。,9,3000-5000,2019-01-01 10:23:32
https://zb.oschina.net/project/detail.html?id=???,15天,数据抓取,28,5000-10000,2018-12-29 15:44:37
https://zb.oschina.net/project/detail.html?id=???,7天,语音特征提取及数据分析,4,1000-3000,2018-12-28 11:38:57
https://zb.oschina.net/project/detail.html?id=???,7天,机器学习特征提取及分析,4,1000-3000,2018-12-28 11:38:50
https://zb.oschina.net/project/detail.html?id=???,55天,表格ocr后处理 有没有 人工智能算法？,8,200-200,2018-12-27 23:00:59
https://zb.oschina.net/project/detail.html?id=???,7天,根据关键词爬取搜索引擎的结果页面,14,1000-3000,2018-12-25 16:29:28
https://zb.oschina.net/project/detail.html?id=???,20天,类似牛帮APP的一个任务平台,17,10000-50000,2018-12-25 13:58:19
https://zb.oschina.net/project/detail.html?id=???,10天,寻求网络爬虫合作伙伴,42,10000-50000,2018-12-21 13:05:36
https://zb.oschina.net/project/detail.html?id=???,30天,Mes系统,24,50000-100000,2018-12-18 09:35:56
https://zb.oschina.net/project/detail.html?id=???,14天,FreeCAD,2,10000-50000,2018-12-14 15:18:12
https://zb.oschina.net/project/detail.html?id=???,14天,FreeCAD二次开发,4,10000-50000,2018-12-13 15:41:30
https://zb.oschina.net/project/detail.html?id=???,30天,微信公众号开发,69,10000-50000,2018-12-13 09:37:08
https://zb.oschina.net/project/detail.html?id=???,1010天,信息收集自动化小工具,13,200-200,2018-12-12 17:59:03
https://zb.oschina.net/project/detail.html?id=???,7天,微信公众号开发,22,1000-3000,2018-12-10 16:15:30
https://zb.oschina.net/project/detail.html?id=???,3天,采集数据 ,23,1000-3000,2018-12-08 12:55:28
https://zb.oschina.net/project/detail.html?id=???,45天,PC端软件开发：足底压力采集系统,16,10000-50000,2018-12-06 15:19:45
https://zb.oschina.net/project/detail.html?id=???,1月,web仓储管理软件,21,3000-5000,2018-12-06 09:56:21
https://zb.oschina.net/project/detail.html?id=???,30天,硬件产品的基站、定位追踪,12,10000-50000,2018-12-06 09:54:04
https://zb.oschina.net/project/detail.html?id=???,9月,园林自动修剪采摘设备,7,100000-100000,2018-12-03 17:41:52
https://zb.oschina.net/project/detail.html?id=???,1周,微信公众号,30,5000-10000,2018-12-03 14:31:52
https://zb.oschina.net/project/detail.html?id=???,10天,一个简单的局域网控制软件,22,5000-10000,2018-12-03 14:31:16
https://zb.oschina.net/project/detail.html?id=???,30天,浏览器二次开发，ios，安卓，windows,0,10000-50000,2018-12-03 12:51:53
https://zb.oschina.net/project/detail.html?id=???,8天,微信小程序后端开发,12,5000-10000,2018-11-26 13:11:50
https://zb.oschina.net/project/detail.html?id=???,1月,学生状态检测软件,10,10000-50000,2018-11-26 09:56:18
https://zb.oschina.net/project/detail.html?id=???,120天,GIS数据采集工具（安卓端和web端）,13,10000-50000,2018-11-22 11:59:15
https://zb.oschina.net/project/detail.html?id=???,20天,基于位置信息的日常出入管理微信小程序,14,5000-10000,2018-11-21 22:31:06
https://zb.oschina.net/project/detail.html?id=???,3周,小程序和公众号同城发布信息交友开发需求,14,3000-5000,2018-11-19 22:53:43
https://zb.oschina.net/project/detail.html?id=???,2月,需要建一个论坛网站,28,3000-5000,2018-11-10 22:58:23
https://zb.oschina.net/project/detail.html?id=???,3周,某全球化职业社交网站网站数据采集,18,5000-10000,2018-11-01 15:11:48
https://zb.oschina.net/project/detail.html?id=???,1月,开发一个人才招聘网站,48,10000-50000,2018-10-30 15:26:47
https://zb.oschina.net/project/detail.html?id=???,2周,竞猜及相应用户积分交易体系开发,19,5000-10000,2018-10-30 14:48:15
https://zb.oschina.net/project/detail.html?id=???,5天,大疆SDK二次开发Windows系统客户端,12,5000-10000,2018-10-27 21:34:54
https://zb.oschina.net/project/detail.html?id=???,55天,python爬取一个PHP网站的数据,27,100-100,2018-10-23 12:01:04
https://zb.oschina.net/project/detail.html?id=???,30天,类似抖音的小程序,28,10000-50000,2018-10-17 10:14:31
https://zb.oschina.net/project/detail.html?id=???,77天,语音识别功能集成,25,100-100,2018-10-15 20:41:45
https://zb.oschina.net/project/detail.html?id=???,55天,一个Perl脚本改为Python,15,100-100,2018-10-13 18:18:11
https://zb.oschina.net/project/detail.html?id=???,30天,通过调用API函数获取数据进行曲线图等显示的桌面程序,14,100000-100000,2018-10-12 11:38:22
https://zb.oschina.net/project/detail.html?id=???,22天,页面数据解析,38,2000-2000,2018-10-09 20:26:36
https://zb.oschina.net/project/detail.html?id=???,60天,官方网站导航网站,26,3000-5000,2018-10-03 11:54:01
https://zb.oschina.net/project/detail.html?id=???,60天,仿facebook的工业企业主页网站,9,1000-3000,2018-10-03 11:53:32
https://zb.oschina.net/project/detail.html?id=???,60天,仿今日头条的新闻视频聚合app,11,1000-3000,2018-10-03 11:53:09
https://zb.oschina.net/project/detail.html?id=???,15天,租车+汽车交易+泊车小程序，泊车自带管理系统接口,30,5000-10000,2018-09-26 15:00:51
https://zb.oschina.net/project/detail.html?id=???,7天,某直播app逆向项目，比较简单，1周内完成  有相关经验作者请联系谢谢,11,5000-10000,2018-09-26 10:20:53
https://zb.oschina.net/project/detail.html?id=???,12月,公安行业运维软件模块应用性能管理(APM),17,100000-100000,2018-09-26 10:01:50
https://zb.oschina.net/project/detail.html?id=???,45天,基于GIS地图的雨水污水管管理应用，具有APP和PC端。,28,50000-100000,2018-09-19 14:08:58
https://zb.oschina.net/project/detail.html?id=???,7天,分析目标站点接口,34,10000-50000,2018-09-19 13:58:27
https://zb.oschina.net/project/detail.html?id=???,12月,显微镜下图像的智能识别,25,100000-100000,2018-09-18 08:49:42
https://zb.oschina.net/project/detail.html?id=???,7天,要求网站预约系统 网页端和终端能沟通,13,1000-3000,2018-09-14 17:34:44
https://zb.oschina.net/project/detail.html?id=???,55天,收银台客显金额识别,9,3000-3000,2018-09-13 18:18:41
